0314,DONACION-OBJ
0315,DONACION-OBJ
0316,DONACION-OBJ
0317,DONACION-OBJ
0318,DONACION-OBJ
0319,DONACION-OBJ
0320,DONACION-OBJ
0321,DONACION-OBJ
0322,DONACION-OBJ
0323,DONACION-OBJ
0324,DONACION-OBJ
0325,DONACION-OBJ
0326,DONACION-OBJ
0327,DONACION-OBJ
0328,DONACION-OBJ
0329,DONACION-OBJ
0330,DONACION-OBJ
0331,DONACION-OBJ
0332,DONACION-OBJ
0333,DONACION-OBJ
0334,DONACION-OBJ
0335,DONACION-OBJ
0336,DONACION-OBJ
0337,DONACION-OBJ
0338,DONACION-OBJ
0339,DONACION-OBJ
0340,DONACION-OBJ
0341,DONACION-OBJ
0342,DONACION-OBJ
0343,DONACION-OBJ
0344,DONACION-OBJ
0345,DONACION-OBJ
0346,DONACION-OBJ
0347,DONACION-OBJ
0348,DONACION-OBJ
0349,DONACION-OBJ
0350,DONACION-OBJ
0351,DONACION-OBJ
0352,LURIN8-OBJ
0353,LURIN8-OBJ
0354,LURIN8-OBJ
0355,LURIN8-OBJ
0356,LURIN8-OBJ
0357,LURIN8-OBJ
0358,LURIN8-OBJ
0359,LURIN8-OBJ
0360,LURIN8-OBJ
0361,LURIN8-OBJ
0362,LURIN8-OBJ
0363,LURIN8-OBJ
0364,LURIN8-OBJ
0365,LURIN8-OBJ
0366,LURIN8-OBJ
0367,LURIN8-OBJ
0368,LURIN8-OBJ
0369,LURIN8-OBJ
0370,LURIN8-OBJ
0371,LURIN8-OBJ
0372,LURIN8-OBJ
0373,LURIN8-OBJ
0374,LURIN8-OBJ
0375,LURIN8-OBJ
0376,LURIN8-OBJ
0377,LURIN8-OBJ
0378,LURIN8-OBJ
0379,LURIN8-OBJ
0380,LURIN8-OBJ
0381,LURIN8-OBJ
0382,LURIN9-OBJ
0383,LURIN9-OBJ
0384,LURIN9-OBJ
0385,LURIN9-OBJ
0386,LURIN9-OBJ
0387,LURIN9-OBJ
0388,LURIN9-OBJ
0389,LURIN9-OBJ
0390,LURIN9-OBJ
0391,LURIN9-OBJ
0392,LURIN9-OBJ
0393,LURIN9-OBJ
0394,LURIN9-OBJ
0395,LURIN9-OBJ
0396,LURIN9-OBJ
0397,LURIN1.1
0398,LURIN1.1
0399,LURIN1.1
0400,LURIN1.1
0401,LURIN1.1
0402,LURIN1.1
0403,LURIN1.1
0404,LURIN1.1
0405,LURIN1.1
0406,LURIN1.1
0407,LURIN1.1
0408,LURIN1.1
0409,LURIN1.1
0410,LURIN1.1
0411,LURIN1.1
0412,LURIN1.1
0413,LURIN1.1
0414,LURIN1.1
0415,LURIN1.1
0416,LURIN1.1
0417,LURIN1.1
0418,LURIN1.1
0419,LURIN1.1
0420,LURIN1.1
0421,LURIN1.1
0422,LURIN1.1
0423,LURIN1.1
0424,LURIN1.1
0425,LURIN1.1
0426,LURIN1.1
0427,LURIN1.1
0428,LURIN1.1
0429,LURIN1.1
0430,LURIN1.1
0431,LURIN1.1
0432,LURIN1.1
0433,LURIN1.1
0434,LURIN1.1
0435,LURIN1.1
0436,LURIN1.1
0437,LURIN1.1
0438,LURIN1.1
0439,LURIN1.1
0440,LURIN1.1
0441,LURIN1.1
0442,LURIN1.1
0443,LURIN1.1
0444,LURIN1.1
0445,LURIN1.1
0446,LURIN1.1
0447,LURIN1.1
0448,LURIN1.1
0449,LURIN1.1
0450,LURIN1.1
0451,LURIN1.1
0452,CHANCAY
0453,CHANCAY
0454,CHANCAY
0455,CHANCAY
0456,CHANCAY
0457,CHANCAY
0458,CHANCAY
0459,CHANCAY
0460,CHANCAY
0461,CHANCAY
0462,CHANCAY
0463,CHANCAY
0464,CHANCAY
0465,CHANCAY
0466,CHANCAY
0467,CHANCAY
0468,CHANCAY
0469,CHANCAY
0470,CHANCAY
0471,CHANCAY
0472,CHANCAY
0473,CHANCAY
0474,CHANCAY
0475,CHANCAY
0476,CHANCAY
0477,CHANCAY
0478,CHANCAY
0479,CHANCAY
0480,CHANCAY
0481,CHANCAY
0482,CHANCAY
0483,CHANCAY
0484,CHANCAY
0485,CHANCAY
0486,CHANCAY
0487,CHANCAY
0488,CHANCAY
0489,CHANCAY
0490,CHANCAY
0491,CHANCAY
0492,CHANCAY
0493,CHANCAY
0494,CHANCAY
0495,CHANCAY
0496,CHANCAY
0497,CHANCAY
0498,CHANCAY
0499,CHANCAY
0500,CHANCAY
0501,CHANCAY
0502,CHANCAY
0503,CHANCAY
0504,CHANCAY
0505,CHANCAY
0506,CHANCAY
0507,CHANCAY
0508,CHANCAY
0509,CHANCAY
0510,CHANCAY
0511,CHANCAY
0512,CHANCAY
0513,LURIN1.2
0514,LURIN1.2
0515,LURIN1.2
0516,LURIN1.2
0517,LURIN1.2
0518,LURIN1.2
0519,LURIN1.2
0520,LURIN1.2
0521,LURIN1.2
0522,LURIN1.2
0523,LURIN1.2
0524,LURIN1.2
0525,LURIN1.2
0526,LURIN1.2
0527,LURIN1.2
0528,LURIN1.2
0529,SUPE
0530,SUPE
0531,SUPE
0532,SUPE
0533,SUPE
0534,SUPE
0535,SUPE
0536,SUPE
0537,SUPE
0538,SUPE
0539,SUPE
0540,SUPE
0541,SUPE
0542,SUPE
0543,SUPE
0544,SUPE
0545,SUPE
0546,SUPE
0547,SUPE
0548,SUPE
0549,SUPE
0550,SUPE
0551,SUPE
0552,SUPE
0553,SUPE
0554,SUPE
0555,SUPE
0556,SUPE
0557,SUPE
0558,SUPE
0559,SUPE
0560,SUPE
0561,MARANGA
0562,MARANGA
0563,MARANGA
0564,MARANGA
0565,MARANGA
0566,MARANGA
0567,MARANGA
0568,MARANGA
0569,MARANGA
0570,MARANGA
0571,MARANGA
0572,MARANGA
0573,MARANGA
0574,MARANGA
0575,MARANGA
0576,MARANGA
0577,MARANGA
0578,MARANGA
0579,MARANGA
0580,MARANGA
0581,MARANGA
0582,PANDO
0583,PANDO
0584,PANDO
0585,PANDO
0586,PANDO
0587,PANDO
0588,PANDO
0589,PANDO
0590,PANDO
0591,PANDO
0592,PANDO
0593,PANDO
0594,PANDO
0595,PANDO
0596,PANDO
0597,PANDO
0598,PANDO
0599,PANDO
0600,PANDO
0601,PANDO
0602,PANDO
0603,PANDO
0604,PANDO
0605,PANDO
0606,PANDO
0607,PANDO
0608,PANDO
0609,PANDO
0610,PANDO
0611,PANDO
0612,PANDO
0613,PANDO
0614,PANDO
0615,PANDO
0616,PANDO
0617,PANDO
0618,PANDO
0619,PANDO
0620,PANDO
0621,PANDO
0622,PANDO
0623,PANDO
0624,PANDO
0625,PANDO
0626,PANDO
0627,PANDO
0628,PANDO
0629,PANDO
0630,PANDO
0631,PANDO
0632,PANDO
0633,PANDO
0634,PANDO
0635,PANDO
0636,SUPE2
0637,SUPE2
0638,SUPE2
0639,SUPE2
0640,SUPE2
0641,SUPE2
0642,SUPE2
0643,NAZCA
0644,NAZCA
0645,NAZCA
0646,NAZCA
0647,NAZCA
0648,NAZCA
0649,NAZCA
0650,LURIN6
0651,LURIN6
0652,LURIN6
0653,LURIN6
0654,LURIN6
0655,LURIN6
0656,LURIN6
0657,LURIN6
0658,LURIN6
0659,LURIN6
0660,LURIN6
0661,LURIN6
0662,LURIN6
0663,LURIN6
0664,LURIN6
0665,LURIN6
0666,LURIN6
0667,LURIN6
0668,LURIN6
0669,LURIN6
0670,LURIN6
0671,LURIN6
0672,LURIN6
0673,LURIN6
0674,LURIN6
0675,LURIN6
0676,LURIN6
0677,LURIN6
0678,LURIN6
0679,LURIN6
0680,LURIN6
0681,LURIN6
0682,LURIN6
0683,LURIN6
0684,LURIN6
0685,LURIN6
0686,LURIN6
0687,LURIN6
0688,LURIN6
0689,LURIN6
0690,LURIN6
0691,LURIN6
0692,LURIN6
0693,LURIN6
0694,LURIN5
0695,LURIN5
0696,LURIN5
0697,LURIN3
0698,LURIN3
0699,LURIN3
0700,LURIN3
0701,LURIN3
0702,LURIN3
0703,LURIN3
0704,LURIN3
0705,LURIN3
0706,LURIN3
0707,LURIN3
0708,LURIN3
0709,LURIN3
0710,LURIN3
0711,LURIN3
0712,LURIN3
0713,LURIN3
0714,LURIN3
0715,LURIN3
0716,LURIN3
0717,LURIN3
0718,LURIN3
0719,LURIN3
0720,LURIN3
0721,LURIN3
0722,LURIN3
0723,LURIN3
0724,LURIN3
0725,LURIN3
0726,LURIN3
0727,LURIN3
0728,LURIN3
0729,LURIN3
0730,LURIN3
0731,LURIN3
0732,LURIN3
0733,LURIN3
0734,LURIN3
0735,LURIN3
0736,LURIN3
0737,LURIN3
0738,LURIN3
0739,LURIN3
0740,LURIN3
0741,LURIN3
0742,LURIN3
0743,LURIN3
0744,LURIN3
0745,LURIN3
0746,LURIN3
0747,LURIN3
0748,LURIN3
0749,LURIN3
0750,LURIN3
0751,LURIN3
0752,LURIN3
0753,LURIN3
0754,LURIN3
0755,LURIN3
0756,LURIN3
0757,LURIN3
0758,LURIN3
0759,LURIN3
0760,LURIN3
0761,LURIN3
0762,LURIN3
0763,LURIN3
0764,LURIN3
0765,LURIN
0766,LURIN
0767,LURIN
0768,LURIN
0769,LURIN
0770,LURIN
0771,LURIN
0772,LURIN
0773,LURIN
0774,LURIN
0775,LURIN
0776,LURIN
0777,LURIN
0778,LURIN
0779,LURIN
0780,LURIN
0781,LURIN
0782,LURIN
0783,LURIN
0784,LURIN
0785,LURIN
0786,LURIN
0787,LURIN
0788,LURIN
0789,LURIN
0790,LURIN
0791,LURIN
0792,LURIN
0793,LURIN
0794,LURIN
0795,LURIN
0796,LURIN
0797,LURIN
0798,LURIN
0799,LURIN
0800,LURIN
0801,LURIN
0802,LURIN
0803,LURIN
0804,LURIN
0805,LURIN
0806,LURIN
0807,LURIN
0808,LURIN
0809,LURIN
0810,LURIN
0811,LURIN
0812,LURIN
0813,LURIN
0814,LURIN
0815,LURIN
0816,LURIN
0817,LURIN
0818,LURIN
0819,LURIN
0820,LURIN
0821,LURIN
0822,LURIN
0823,LURIN
0824,LURIN
0825,LURIN
0826,LURIN
0827,LURIN
0828,LURIN
0829,LURIN
0830,LURIN
0831,LURIN
0832,LURIN
0833,LURIN
0834,LURIN
0835,LURIN
0836,LURIN
0837,LURIN
0838,LURIN
0839,LURIN
0840,LURIN
0841,LURIN
0842,LURIN
0843,LURIN
0844,LURIN
0845,LURIN
0846,LURIN
0847,LURIN
0848,LURIN
0849,LURIN
0850,LURIN
0851,LURIN
0852,LURIN
0853,LURIN
0854,LURIN
0855,LURIN4
0856,LURIN4
0857,LURIN4
0858,LURIN4
0859,LURIN4
0860,LURIN4
0861,LURIN4
0862,LURIN4
0863,LURIN4
0864,LURIN4
0865,LURIN4
0866,LURIN4
0867,LURIN4
0868,LURIN4
0869,LURIN4
0870,LURIN4
0871,LURIN4
0872,LURIN4
0873,LURIN4
0874,LURIN4
0875,LURIN4
0876,LURIN4
0877,LURIN4
0878,LURIN4
0879,LURIN4
0880,LURIN4
0881,LURIN4
0882,LURIN4
0883,LURIN4
0884,LURIN4
0885,LURIN4
0886,LURIN4
0887,LURIN4
0888,LURIN4
0889,LURIN4
0890,LURIN4
0891,LURIN4
0892,LURIN4
0893,LURIN4
0894,LURIN4
0895,LURIN4
0896,LURIN4
0897,LURIN4
0898,LURIN4
0899,LURIN4
0900,LURIN4
0901,LURIN4
0902,LURIN4
0903,LURIN4
0904,LURIN4
0905,LURIN4
0906,LURIN4
0907,LURIN4
0908,LURIN4
0909,LURIN4
0910,LURIN4
0911,LURIN4
0912,LURIN2
0913,LURIN2
0914,LURIN2
0915,LURIN2
0916,LURIN2
0917,LURIN2
0918,LURIN2
0919,LURIN2
0920,LURIN2
0921,LURIN2
0922,LURIN2
0923,LURIN2
0924,LURIN2
0925,LURIN2
0926,LURIN2
0927,LURIN2
0928,LURIN2
0929,LURIN2
0930,LURIN2
0931,LURIN2
0932,LURIN2
0933,LURIN2
0934,LURIN2
0935,LURIN2
0936,LURIN2
0937,LURIN2
0938,LURIN2
0939,LURIN2
0940,LURIN2
0941,LURIN2
0942,LURIN2
0943,LURIN2
0944,LURIN2
0945,LURIN2
0946,LURIN2
0947,LURIN2
0948,LURIN2
0949,LURIN2
0950,LURIN2
0951,LURIN2
0952,LURIN2
0953,LURIN2
0954,LURIN2
0955,LURIN2
0956,LURIN2
0957,LURIN2
0958,LURIN2
0959,LURIN2
0960,LURIN2
0961,LURIN2
0962,LURIN2
